OBJECTID,GEOID,STATE,COUNTY,TRACT,EACODE,EANAME,HCV_PUBLIC,HCV_PCT_RENTER_OCC_UNITS,HCV_PUBLIC_PCT,SHAPE_Length,SHAPE_Area
22641,37183053716,37,183,053716,133,"Raleigh-Durham-Cary, NC  ",15,1.29999995,1.29999995,0.073215980019404,0.000324869569343199
22642,37151030801,37,151,030801,66,"Greensboro--Winston-Salem--High Point, NC  ",,,,0.475647139023445,0.00936796173132863
22643,37151030100,37,151,030100,66,"Greensboro--Winston-Salem--High Point, NC  ",147,11.88000011,11.88000011,0.200336067637509,0.000974591308463306
22644,37183054109,37,183,054109,133,"Raleigh-Durham-Cary, NC  ",,,,0.313415260799954,0.00337630716913691
22645,37183054402,37,183,054402,133,"Raleigh-Durham-Cary, NC  ",15,3.6099999,3.6099999,0.329811360838467,0.00406528454823166
22646,37079950200,37,079,950200,67,"Greenville, NC    ",27,5.48000002,5.48000002,0.792745992744301,0.0176871399867231
22647,37079950300,37,079,950300,67,"Greenville, NC    ",121,12.68000031,12.68000031,0.844246911650401,0.0142287332190974
22648,37167930900,37,167,930900,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.526050792108569,0.0112849966360743
22649,37167930700,37,167,930700,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.645928594975971,0.012532928228251
22650,37111970800,37,111,970800,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.599840072543345,0.0127625909587861
22651,37111970600,37,111,970600,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",17,4.96000004,4.96000004,0.364002400702176,0.00376532304815285
22664,37183052602,37,183,052602,133,"Raleigh-Durham-Cary, NC  ",72,14.01000023,14.01000023,0.0781377312648843,0.000338602313555318
22665,37047930800,37,047,930800,115,"Myrtle Beach-Conway-Georgetown, SC  ",13,3.52999997,3.52999997,0.428567911157475,0.00706965087264508
22666,37047930300,37,047,930300,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.613103163010309,0.016332045301015
22667,37047931200,37,047,931200,115,"Myrtle Beach-Conway-Georgetown, SC  ",67,7.46999979,7.46999979,0.589839446443723,0.0143806179889189
22668,37047930400,37,047,930400,115,"Myrtle Beach-Conway-Georgetown, SC  ",21,4.90999985,4.90999985,0.911642011630752,0.0251191351467775
22669,37047931000,37,047,931000,115,"Myrtle Beach-Conway-Georgetown, SC  ",34,5.17999983,5.17999983,0.463093638233408,0.00891101087967702
22670,37025042300,37,025,042300,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",55,5.44000006,5.44000006,0.116861036216627,0.00054342286272893
22671,37129011606,37,129,011606,115,"Myrtle Beach-Conway-Georgetown, SC  ",81,16.60000038,16.60000038,0.118466823174486,0.000732537960828657
22685,37111970500,37,111,970500,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",75,10.01000023,10.01000023,0.201194157720323,0.00208651585918087
22686,37183051600,37,183,051600,133,"Raleigh-Durham-Cary, NC  ",,,,0.0880345853217424,0.000393450320243928
22687,37051001601,37,051,001601,133,"Raleigh-Durham-Cary, NC  ",44,3.74000001,3.74000001,0.232937119389471,0.00106306073556514
22688,37195000801,37,195,000801,133,"Raleigh-Durham-Cary, NC  ",17,2.88000011,2.88000011,0.0586555900814459,0.000161988583632408
22689,37129012006,37,129,012006,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.0982702027411396,0.000543594253469303
22690,37119003008,37,119,003008,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",21,2.00999999,2.00999999,0.107364121370201,0.000504953859987427
22691,37119005711,37,119,005711,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.15602264255319,0.00120389366998365
22693,37049961302,37,049,961302,67,"Greenville, NC    ",31,2.45000005,2.45000005,0.327836453736864,0.00350476116678793
22694,37097060601,37,097,060601,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",102,9.10999966,9.10999966,0.142344075463604,0.00108317747657234
22695,37105030102,37,105,030102,133,"Raleigh-Durham-Cary, NC  ",,,,0.195349402764115,0.001572588771509
22702,37147000202,37,147,000202,67,"Greenville, NC    ",,,,0.0576485175208529,0.000185660271610075
22703,37147000301,37,147,000301,67,"Greenville, NC    ",,,,0.0819201770556651,0.000307019121930488
22704,37147000602,37,147,000602,67,"Greenville, NC    ",140,7.75,7.75,0.10385337305196,0.000437094390003614
22705,37147000201,37,147,000201,67,"Greenville, NC    ",,,,0.0804367801393184,0.000324721474343823
22706,37047931300,37,047,931300,115,"Myrtle Beach-Conway-Georgetown, SC  ",22,4.26000023,4.26000023,1.80488981687794,0.0538806731286526
22707,37047931100,37,047,931100,115,"Myrtle Beach-Conway-Georgetown, SC  ",33,9.22000027,9.22000027,0.644632267453606,0.0136356119690711
22712,37097060200,37,097,060200,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",56,14.14000034,14.14000034,0.126720247271036,0.000651171063412392
22713,37051002502,37,051,002502,133,"Raleigh-Durham-Cary, NC  ",45,2.54999995,2.54999995,0.185014848718114,0.00117369227620604
22714,37051001500,37,051,001500,133,"Raleigh-Durham-Cary, NC  ",,,,0.339949831689277,0.00393106418461255
22715,37119005907,37,119,005907,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.130011269468134,0.000640061660008715
22716,37119003903,37,119,003903,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",207,32.95999908,32.95999908,0.124036227277513,0.000535462442988759
22727,37155961200,37,155,961200,133,"Raleigh-Durham-Cary, NC  ",24,3.93000007,3.93000007,0.0727497873611265,0.000267545900965007
22728,37061090701,37,061,090701,133,"Raleigh-Durham-Cary, NC  ",,,,0.725032261180755,0.013284619210954
22729,37061090702,37,061,090702,133,"Raleigh-Durham-Cary, NC  ",24,2.33999991,2.33999991,0.417366740963892,0.00631811667218341
22730,37049961002,37,049,961002,67,"Greenville, NC    ",,,,0.250346955181683,0.00116143599158988
22731,37119003102,37,119,003102,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",153,14.34000015,14.34000015,0.101445813501582,0.00038371291544547
22732,37137950101,37,137,950101,67,"Greenville, NC    ",,,,0.956964515572778,0.0212238777733203
22733,37137950202,37,137,950202,67,"Greenville, NC    ",,,,2.54311934699764,0.0145156978844457
22734,37137950102,37,137,950102,67,"Greenville, NC    ",17,4.44000006,4.44000006,3.24343416593915,0.0299044473350813
22735,37087920102,37,087,920102,10,"Asheville-Brevard, NC  ",14,5.78999996,5.78999996,1.00897031437542,0.0268257473702007
22736,37087920101,37,087,920101,10,"Asheville-Brevard, NC  ",15,5.0999999,5.0999999,0.952692951719206,0.0140807037690098
22737,37087921302,37,087,921302,10,"Asheville-Brevard, NC  ",41,8.02000046,8.02000046,0.69935963485037,0.0170259123751869
22738,37087921301,37,087,921301,10,"Asheville-Brevard, NC  ",14,5.11000013,5.11000013,0.762090201121866,0.0189643303239999
22739,37151031400,37,151,031400,66,"Greensboro--Winston-Salem--High Point, NC  ",76,7,7,0.33702125700791,0.00375197805813005
22740,37151030400,37,151,030400,66,"Greensboro--Winston-Salem--High Point, NC  ",63,6.65999985,6.65999985,0.167456060218413,0.00115431682724775
22741,37151030202,37,151,030202,66,"Greensboro--Winston-Salem--High Point, NC  ",11,2.00999999,2.00999999,0.246232229816271,0.00186184664774424
22746,37119005844,37,119,005844,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.107503849770015,0.000503822588959025
22747,37119005516,37,119,005516,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.058720438292879,0.000121569943571204
22748,37119005515,37,119,005515,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0699077561048197,0.00021604516773851
22749,37019020305,37,019,020305,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.353849719020953,0.00114441601467896
22750,37119006006,37,119,006006,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",71,16.95000076,16.95000076,0.140224713079648,0.00103854539130988
22751,37031970701,37,031,970701,67,"Greenville, NC    ",,,,0.220957320514351,0.00196182322560867
22752,37119003400,37,119,003400,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0855619394913864,0.000292826442421039
22753,37147000702,37,147,000702,67,"Greenville, NC    ",83,12.02999973,12.02999973,0.077700166856454,0.000263743654400568
22754,37147002002,37,147,002002,67,"Greenville, NC    ",18,3.17000008,3.17000008,0.949204983392064,0.0304698777911216
22755,37147001200,37,147,001200,67,"Greenville, NC    ",22,2.98000002,2.98000002,0.840510635465753,0.0180151511804377
22756,37147001700,37,147,001700,67,"Greenville, NC    ",17,3.76999998,3.76999998,0.508704479296663,0.0075342541740219
22757,37023021302,37,023,021302,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.94259439479146,0.0179864842546478
22758,37023021000,37,023,021000,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.313349173390633,0.00418681692073909
22759,37023021202,37,023,021202,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.415189377319668,0.00493959371385766
22760,37023021203,37,023,021203,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.506210250973972,0.00955661403075319
22761,37023020600,37,023,020600,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",68,5.36999989,5.36999989,0.169796702660064,0.0010626498820743
22764,37119004500,37,119,004500,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",98,16.95999908,16.95999908,0.0867622492204264,0.000357237218796961
22765,37119004600,37,119,004600,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",109,17.52000046,17.52000046,0.0660132431989692,0.00022900689827701
22766,37119004700,37,119,004700,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",71,24.47999954,24.47999954,0.049324157794243,0.000111523631028998
22769,37051002503,37,051,002503,133,"Raleigh-Durham-Cary, NC  ",16,1.59000003,1.59000003,0.111398589332554,0.000440707536135929
22770,37051001400,37,051,001400,133,"Raleigh-Durham-Cary, NC  ",67,5.69000006,5.69000006,0.455378635285407,0.00683059173847212
22771,37051000900,37,051,000900,133,"Raleigh-Durham-Cary, NC  ",34,2.75999999,2.75999999,0.119698771440773,0.000465542312795773
22772,37051002800,37,051,002800,133,"Raleigh-Durham-Cary, NC  ",,,,0.517705360994498,0.010899231037025
22773,37119003300,37,119,003300,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",141,15.52999973,15.52999973,0.0644138202050906,0.000197196585678366
22774,37007920100,37,007,920100,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.911666890682132,0.027102860937321
22775,37007920400,37,007,920400,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",21,4.23000002,4.23000002,0.549875082553582,0.0105000117395767
22776,37007920300,37,007,920300,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.967951001442356,0.0313369600883178
22777,37007920600,37,007,920600,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",13,2.95000005,2.95000005,1.17990394997504,0.041706122115158
22778,37007920500,37,007,920500,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",59,6.01000023,6.01000023,0.474769087806513,0.00908712225503813
22779,37047930900,37,047,930900,115,"Myrtle Beach-Conway-Georgetown, SC  ",115,10.17000008,10.17000008,0.35506876393616,0.00360761851775578
22780,37165010400,37,165,010400,133,"Raleigh-Durham-Cary, NC  ",14,6.17000008,6.17000008,0.7146701376033,0.0142406666161055
22781,37023020301,37,023,020301,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.457135532521752,0.00513914443645613
22782,37023020900,37,023,020900,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.306666316150279,0.00339364735533062
22783,37023021301,37,023,021301,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.337401395814842,0.00414149914680889
22784,37023021201,37,023,021201,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.42588043232711,0.00740947698172747
22785,37023020302,37,023,020302,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",22,3.68000007,3.68000007,0.467044340760669,0.00747355889829377
22786,37023020801,37,023,020801,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.308907044412201,0.00304229311065494
22787,37023020202,37,023,020202,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.349080481877893,0.00409562278413886
22793,37031970803,37,031,970803,67,"Greenville, NC    ",,,,0.18189658139399,0.000647557775101562
22794,37031970805,37,031,970805,67,"Greenville, NC    ",,,,0.665752831117409,0.0137579802692975
22795,37031970903,37,031,970903,67,"Greenville, NC    ",,,,0.498078767801179,0.000583945823690696
22796,37031970101,37,031,970101,67,"Greenville, NC    ",,,,0.366611950841177,0.00287492535378603
22797,37031970301,37,031,970301,67,"Greenville, NC    ",40,8.13000011,8.13000011,0.669525257104063,0.00965532071705455
22798,37019020307,37,019,020307,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,1.1603486261954,0.00262354216328691
22799,37119002500,37,119,002500,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0494020077899819,0.000151729128306138
22800,37119005521,37,119,005521,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.135459048427088,0.000926150531780909
22811,37165010500,37,165,010500,133,"Raleigh-Durham-Cary, NC  ",50,6.09000015,6.09000015,0.803956094177924,0.0160547521593408
22812,37165010600,37,165,010600,133,"Raleigh-Durham-Cary, NC  ",60,8.39999962,8.39999962,1.18743444432821,0.0435465538197543
22813,37031970802,37,031,970802,67,"Greenville, NC    ",,,,0.310548261278598,0.000903179320037199
22814,37119004305,37,119,004305,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",63,5.76999998,5.76999998,0.0922958488027567,0.000486053944118524
22815,37119004304,37,119,004304,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",74,13.01000023,13.01000023,0.102225782771686,0.000445857521213337
22817,37119003103,37,119,003103,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",32,4.34000015,4.34000015,0.101612869110925,0.000395810901292508
22818,37031970402,37,031,970402,67,"Greenville, NC    ",,,,0.170344771439368,0.000218867898832927
22819,37031970502,37,031,970502,67,"Greenville, NC    ",,,,0.151936181772897,0.000565346534887613
22820,37119003500,37,119,003500,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0649994687588585,0.000172138143258959
22821,37119006005,37,119,006005,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",20,9.89999962,9.89999962,0.166105738835264,0.00171621588523827
22822,37119002600,37,119,002600,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",92,39.31999969,39.31999969,0.0345968351832032,6.97507570095698e-05
22823,37129012202,37,129,012202,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.175024000813023,0.000705171821443035
22824,37183054114,37,183,054114,133,"Raleigh-Durham-Cary, NC  ",28,7.90999985,7.90999985,0.160899476709965,0.00125224895637605
22836,37019020309,37,019,020309,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.122609971015007,0.000602568341314403
22837,37119003106,37,119,003106,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",46,12.39999962,12.39999962,0.0647573194602934,0.000221258849870489
22838,37119005913,37,119,005913,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",30,4.3499999,4.3499999,0.116080199027391,0.000725762213679018
22839,37129010300,37,129,010300,115,"Myrtle Beach-Conway-Georgetown, SC  ",94,7.4000001,7.4000001,0.138172199060095,0.000702358776299311
22840,37129011300,37,129,011300,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.105911683426695,0.00032892110604244
22841,37119003012,37,119,003012,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.103904359724826,0.000442712229857678
22842,37119002903,37,119,002903,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",50,7.21999979,7.21999979,0.099590332374377,0.000421984410550483
22843,37119005811,37,119,005811,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0844135781140777,0.000392074138482416
22849,37119002002,37,119,002002,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.105191956525808,0.000575983149235646
22850,37119003016,37,119,003016,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0764512889116795,0.000300327755636446
22851,37007920200,37,007,920200,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.85727652936399,0.017579970139331
22852,37031970602,37,031,970602,67,"Greenville, NC    ",,,,0.122070992935354,0.000312639965509586
22853,37031970603,37,031,970603,67,"Greenville, NC    ",,,,0.155620080414216,0.00114552505572205
22854,37031970604,37,031,970604,67,"Greenville, NC    ",,,,0.149397288742114,0.000548158420096943
22855,37119002004,37,119,002004,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.091931396822881,0.000462985067209503
22856,37119006406,37,119,006406,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0909990172704797,0.000507679148732071
22857,37031970200,37,031,970200,67,"Greenville, NC    ",,,,0.370169216817261,0.000910402772656074
22858,37021000300,37,021,000300,10,"Asheville-Brevard, NC  ",116,21.17000008,21.17000008,0.0678117842593716,0.000214632759064406
22859,37109070901,37,109,070901,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.283128205556428,0.00281426619749428
22860,37109071101,37,109,071101,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.353256961857133,0.00474230977986789
22861,37109071102,37,109,071102,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.2946945359369,0.00353439759717802
22862,37031971001,37,031,971001,67,"Greenville, NC    ",,,,0.110674907636722,0.000210512508192313
22863,37119002300,37,119,002300,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",264,32,32,0.0615079876596692,0.000190734632562886
22864,37119002400,37,119,002400,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0559922597052578,0.000141251723397838
22865,37019020504,37,019,020504,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.153768816472271,0.00117494875847461
22866,37119005812,37,119,005812,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.168598811105082,0.00106138867472712
22867,37087920800,37,087,920800,10,"Asheville-Brevard, NC  ",14,6.03000021,6.03000021,0.363529227101607,0.00422358712244077
22868,37087920400,37,087,920400,10,"Asheville-Brevard, NC  ",,,,0.163361902511807,0.00109983440243755
22869,37087920200,37,087,920200,10,"Asheville-Brevard, NC  ",32,5.32999992,5.32999992,0.434418283287436,0.0074174848648641
22870,37087920300,37,087,920300,10,"Asheville-Brevard, NC  ",53,13.11999989,13.11999989,0.251563079583485,0.001650733223179
22871,37087920500,37,087,920500,10,"Asheville-Brevard, NC  ",122,15.10000038,15.10000038,0.315229939614854,0.00400248645572736
22872,37087920600,37,087,920600,10,"Asheville-Brevard, NC  ",54,9.68000031,9.68000031,0.310087106981884,0.00364963366919241
22873,37027030800,37,027,030800,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",38,5.67000008,5.67000008,0.337359095173722,0.00501691906910678
22874,37183052705,37,183,052705,133,"Raleigh-Durham-Cary, NC  ",,,,0.108311834274108,0.000462123770474639
22875,37071030700,37,071,030700,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.221339778060826,0.00159643824753201
22876,37153970700,37,153,970700,133,"Raleigh-Durham-Cary, NC  ",39,7.51000023,7.51000023,0.167289292281275,0.000815825052280917
22877,37119003802,37,119,003802,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",158,22.25,22.25,0.148697106250997,0.00066605777075981
22878,37129012007,37,129,012007,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.106808318895225,0.000411676218947182
22879,37129012104,37,129,012104,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.228678647371531,0.00137416798944188
22880,37129012010,37,129,012010,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.120681609053264,0.000525532884036227
22881,37129012008,37,129,012008,115,"Myrtle Beach-Conway-Georgetown, SC  ",18,1.10000002,1.10000002,0.0910454452201536,0.000412948411596969
22882,37119005715,37,119,005715,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.189363223971366,0.00182132951081959
22883,37119005828,37,119,005828,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0777086885572459,0.00031603945263639
